125,124
133,157
109,92
117,156
133,154
125,249
102,22
86,117
94,148
94,147
86,148
78,148
78,147
70,178
70,178
70,178
78,148
78,148
78,148
78,148
70,180
70,180
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,147
70,147
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,179
70,147
70,179
70,179
70,179
70,179
70,179
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
70,179
70,147
70,147
70,147
70,147
70,147
62,179
62,147
70,115
78,115
78,115
78,115
70,147
70,179
70,147
70,115
70,147
70,147
70,147
70,147
70,147
70,147
70,147
70,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
70,147
70,147
70,147
70,147
70,147
70,147
70,147
70,147
70,115
70,115
70,115
70,115
70,115
70,115
70,115
70,115
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
62,147
70,115
70,114
70,114
70,114
70,114
70,115
62,115
62,114
62,114
70,146
70,147
62,148
70,148
78,114
78,114
70,147
70,115
78,115
86,83
78,84
78,85
86,53
86,52
86,51
86,50
78,51
78,20
86,21
93,214
109,151
125,121
125,28
124,254
125,124
133,189
117,156
125,220
109,183
85,180
53,145
37,207
37,173
37,172
37,206
37,238
38,14
38,46
38,78
38,78
38,46
38,47
38,47
38,47
38,79
38,111
38,111
38,110
38,142
38,142
38,142
38,142
38,142
38,143
38,111
38,111
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,175
46,175
46,175
46,175
46,175
46,175
46,143
38,143
46,175
46,175
46,175
46,175
46,175
46,175
46,175
46,175
38,143
38,143
46,143
46,143
46,143
38,143
38,143
38,143
46,111
46,111
54,111
46,143
46,143
38,175
38,143
46,112
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
38,111
38,111
38,111
38,111
38,111
38,111
38,111
38,111
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,143
46,176
54,176
54,175
54,175
46,176
46,176
46,176
46,176
46,143
46,143
38,144
46,144
46,111
54,111
46,143
46,111
54,143
54,144
54,112
54,81
54,49
46,16
54,14
45,237
37,174
37,142
37,111
37,15
52,240
77,20
100,248
117,59
125,156
125,156
125,155
109,216
69,209
38,13
14,43
6,138
14,202
22,202
30,203
30,236
31,12
31,44
23,75
23,42
23,43
23,43
23,75
23,75
23,107
23,107
23,107
31,107
31,139
31,139
31,139
31,139
31,139
31,139
31,140
31,140
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,107
31,107
31,107
31,107
31,107
31,107
23,107
23,107
31,107
31,107
31,107
31,107
31,107
31,107
31,107
23,107
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,139
23,107
23,107
23,139
23,139
23,107
23,107
23,139
15,107
23,107
31,75
31,75
31,75
31,75
31,75
31,75
31,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
23,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,75
31,107
23,75
23,75
23,75
23,75
23,76
23,76
23,107
23,107
23,74
23,75
23,76
23,76
23,74
23,74
23,75
23,75
15,107
23,107
23,76
23,44
23,45
23,44
23,42
23,10
31,11
23,12
14,236
14,108
22,44
45,174
77,82
109,150
125,157
125,156
125,186
85,181
38,13
14,202
7,74
7,138
15,170
15,169
23,138
31,139
23,139
23,139
15,169
15,168
15,169
15,169
15,201
7,201
7,233
7,233
15,201
15,201
15,201
15,200
15,200
15,200
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
7,233
7,233
7,233
15,201
15,201
15,233
7,233
7,233
15,233
15,233
15,233
7,233
7,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,200
15,201
15,201
15,201
7,201
15,201
15,201
15,201
15,201
15,201
15,200
15,200
15,201
7,201
7,200
7,201
15,201
15,202
15,202
15,234
15,233
15,233
15,169
23,203
15,235
15,171
23,75
38,108
61,143
101,211
133,157
125,188
118,26
69,242
22,107
15,74
15,170
7,170
7,201
15,201
15,201
23,202
15,203
15,202
15,201
23,200
23,201
23,201
15,233
7,233
7,233
7,233
15,201
23,169
23,169
23,169
23,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
7,201
7,201
7,201
7,201
7,201
7,201
7,201
7,201
7,233
7,233
7,233
7,233
7,233
7,233
7,233
15,201
15,233
15,233
15,233
15,233
15,233
15,233
23,201
15,201
15,201
7,233
7,233
7,233
15,201
15,201
7,233
7,233
7,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
7,233
7,232
15,232
15,233
15,233
15,233
15,232
15,232
15,232
15,233
15,233
15,232
15,232
15,232
15,200
15,232
15,232
15,233
15,201
7,233
7,233
7,232
7,200
7,168
15,201
15,233
15,170
23,106
38,203
53,239
86,19
133,156
125,187
110,88
54,16
14,171
15,138
15,202
7,201
7,201
7,201
15,201
15,201
15,201
15,202
15,201
23,200
15,200
15,233
7,233
7,233
7,233
15,233
15,201
15,201
23,169
23,201
15,201
15,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,169
15,201
15,233
7,233
7,233
15,233
15,201
15,201
15,233
7,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,201
7,233
7,232
7,232
15,201
15,201
15,232
15,232
15,232
15,233
15,233
15,233
15,232
15,232
15,233
15,233
15,232
15,233
15,233
15,233
15,233
7,233
7,232
7,232
15,233
15,233
15,233
15,201
23,169
31,44
54,79
78,115
125,188
109,217
94,150
38,46
23,11
23,170
15,202
15,234
15,233
15,233
15,233
7,233
15,201
15,201
15,201
15,200
15,200
15,232
7,233
7,233
15,201
23,169
15,201
15,201
15,201
15,201
7,233
7,233
7,233
7,233
7,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,201
15,201
15,233
15,233
7,232
7,233
15,201
15,201
7,233
7,233
15,200
15,200
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,169
15,201
15,200
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
7,200
7,201
15,169
23,169
15,202
15,233
7,233
7,233
7,168
7,168
7,233
7,233
7,201
23,108
46,176
70,147
125,220
109,249
94,214
46,175
39,109
31,203
15,169
15,201
15,201
15,201
7,232
7,232
7,233
15,233
15,233
15,201
15,233
15,233
7,233
7,233
23,169
23,170
15,170
15,201
15,201
7,233
7,233
7,233
7,233
7,233
15,233
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,233
15,201
15,201
15,201
15,233
7,232
7,233
15,233
15,201
15,202
15,202
15,233
15,233
15,232
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
7,233
15,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,233
7,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
15,201
7,233
7,233
15,202
15,201
15,201
15,201
23,201
23,202
15,201
15,233
15,234
15,234
23,202
15,233
7,233
7,233
15,201
15,202
15,202
15,201
7,233
7,233
23,233
15,201
15,233
7,233
7,233
23,172
54,241
70,180
125,124
118,27
78,84
63,16
31,43
23,170
15,169
23,234
23,201
23,168
7,232
7,232
7,232
7,233
7,200
23,233
15,201
7,169
15,234
7,201
15,202
15,202
23,203
15,202
15,202
7,169
15,201
7,201
7,234
7,168
15,233
23,201
15,233
15,233
15,233
15,233
15,233
15,233
15,233
